uid,sector,country,year,risk_scenario,total_emissions_tonnes,emissions_abated,price_of_carbon,carbon_cost_total_usd,carbon_cost_avoided_usd,abated_tonnes_cost
C001,Utilities,Global,2048,High Risk,22041533,234120,186.85526315789502,4118576449.12,43746554.21,43746554.21
C001,Utilities,Global,2049,Low Risk,22018122,234110,45.54815789473673,1002884897.4,10663279.24,10663279.24
C001,Utilities,Global,2049,Medium Risk,22018122,234110,83.02710526315786,1828100932.99,19437475.61,19437475.61
C001,Utilities,Global,2049,High Risk,22018122,234110,193.6234210526327,4263224106.79,45329179.1,45329179.1
C001,Utilities,Global,2050,Low Risk,21994710,234120,46.126842105262995,1014546515.32,10799216.27,10799216.27
C001,Utilities,Global,2050,Medium Risk,21994710,234120,85.09789473684214,1871703516.35,19923119.12,19923119.12
C001,Utilities,Global,2050,High Risk,21994710,234120,200.39157894736854,4407554665.39,46915676.46,46915676.46
C002,Energy,Brazil,2025,Low Risk,24080000,0,30.266842105263095,728825557.89,0.0,0.0
C002,Energy,Brazil,2025,Medium Risk,24080000,0,32.469999999999345,781877600.0,0.0,0.0
C002,Energy,Brazil,2025,High Risk,24080000,0,32.60631578947323,785160084.21,0.0,0.0
C002,Energy,Brazil,2026,Low Risk,24080000,0,31.371052631579005,755414947.37,0.0,0.0
C002,Energy,Brazil,2026,Medium Risk,24080000,0,34.72599999999966,836202080.0,0.0,0.0
C002,Energy,Brazil,2026,High Risk,24080000,0,39.05789473684126,940514105.26,0.0,0.0
C002,Energy,Brazil,2027,Low Risk,24080000,0,32.475263157894915,782004336.84,0.0,0.0
C002,Energy,Brazil,2027,Medium Risk,24080000,0,36.98199999999906,890526560.0,0.0,0.0
C002,Energy,Brazil,2027,High Risk,24080000,0,45.509473684211116,1095868126.32,0.0,0.0
C002,Energy,Brazil,2028,Low Risk,24080000,0,33.57947368421037,808593726.32,0.0,0.0
C002,Energy,Brazil,2028,Medium Risk,24080000,0,39.237999999999374,944851040.0,0.0,0.0
C002,Energy,Brazil,2028,High Risk,24080000,0,51.96105263157915,1251222147.37,0.0,0.0
C002,Energy,Brazil,2029,Low Risk,24080000,0,34.68368421052628,835183115.79,0.0,0.0
C002,Energy,Brazil,2029,Medium Risk,24080000,0,41.49399999999969,999175520.0,0.0,0.0
C002,Energy,Brazil,2029,High Risk,24080000,0,58.412631578947185,1406576168.42,0.0,0.0
C002,Energy,Brazil,2030,Low Risk,24080000,0,35.78789473684219,861772505.26,0.0,0.0
C002,Energy,Brazil,2030,Medium Risk,24080000,0,43.74999999999909,1053500000.0,0.0,0.0
C002,Energy,Brazil,2030,High Risk,24080000,0,64.86421052631522,1561930189.47,0.0,0.0
C002,Energy,Brazil,2031,Low Risk,24080000,0,36.892105263157646,888361894.74,0.0,0.0
C002,Energy,Brazil,2031,Medium Risk,24080000,0,46.0059999999994,1107824480.0,0.0,0.0
C002,Energy,Brazil,2031,High Risk,24080000,0,71.31578947368325,1717284210.53,0.0,0.0
C002,Energy,Brazil,2032,Low Risk,24080000,0,37.996315789473556,914951284.21,0.0,0.0
C002,Energy,Brazil,2032,Medium Risk,24080000,0,48.261999999999716,1162148960.0,0.0,0.0
C002,Energy,Brazil,2032,High Risk,24080000,0,77.7673684210531,1872638231.58,0.0,0.0
C002,Energy,Brazil,2033,Low Risk,24080000,0,39.100526315789466,941540673.68,0.0,0.0
C002,Energy,Brazil,2033,Medium Risk,24080000,0,50.51799999999912,1216473440.0,0.0,0.0
C002,Energy,Brazil,2033,High Risk,24080000,0,84.21894736842114,2027992252.63,0.0,0.0
C002,Energy,Brazil,2034,Low Risk,24080000,0,40.204736842105376,968130063.16,0.0,0.0
C002,Energy,Brazil,2034,Medium Risk,24080000,0,52.77399999999943,1270797920.0,0.0,0.0
C002,Energy,Brazil,2034,High Risk,24080000,0,90.67052631578917,2183346273.68,0.0,0.0
C002,Energy,Brazil,2035,Low Risk,24080000,0,41.30894736842083,994719452.63,0.0,0.0
C002,Energy,Brazil,2035,Medium Risk,24080000,0,55.029999999998836,1325122400.0,0.0,0.0
C002,Energy,Brazil,2035,High Risk,24080000,0,97.12210526315721,2338700294.74,0.0,0.0
C002,Energy,Brazil,2036,Low Risk,24080000,0,42.41315789473674,1021308842.11,0.0,0.0
C002,Energy,Brazil,2036,Medium Risk,24080000,0,57.28599999999915,1379446880.0,0.0,0.0
C002,Energy,Brazil,2036,High Risk,24080000,0,103.57368421052524,2494054315.79,0.0,0.0
C002,Energy,Brazil,2037,Low Risk,24080000,0,43.51736842105265,1047898231.58,0.0,0.0
C002,Energy,Brazil,2037,Medium Risk,24080000,0,59.54199999999946,1433771360.0,0.0,0.0
C002,Energy,Brazil,2037,High Risk,24080000,0,110.0252631578951,2649408336.84,0.0,0.0
C002,Energy,Brazil,2038,Low Risk,24080000,0,44.62157894736856,1074487621.05,0.0,0.0
C002,Energy,Brazil,2038,Medium Risk,24080000,0,61.797999999998865,1488095840.0,0.0,0.0
C002,Energy,Brazil,2038,High Risk,24080000,0,116.47684210526313,2804762357.89,0.0,0.0
C002,Energy,Brazil,2039,Low Risk,24080000,0,45.72578947368402,1101077010.53,0.0,0.0
C002,Energy,Brazil,2039,Medium Risk,24080000,0,64.05399999999918,1542420320.0,0.0,0.0
C002,Energy,Brazil,2039,High Risk,24080000,0,122.92842105263117,2960116378.95,0.0,0.0
C002,Energy,Brazil,2040,Low Risk,24080000,0,46.82999999999993,1127666400.0,0.0,0.0
C002,Energy,Brazil,2040,Medium Risk,24080000,0,66.30999999999949,1596744800.0,0.0,0.0
C002,Energy,Brazil,2040,High Risk,24080000,0,129.3799999999992,3115470400.0,0.0,0.0
C002,Energy,Brazil,2041,Low Risk,24080000,0,47.93421052631584,1154255789.47,0.0,0.0
C002,Energy,Brazil,2041,Medium Risk,24080000,0,68.5659999999989,1651069280.0,0.0,0.0
C002,Energy,Brazil,2041,High Risk,24080000,0,135.83157894736905,3270824421.05,0.0,0.0
C002,Energy,Brazil,2042,Low Risk,24080000,0,49.03842105263175,1180845178.95,0.0,0.0
C002,Energy,Brazil,2042,Medium Risk,24080000,0,70.8219999999992,1705393760.0,0.0,0.0
C002,Energy,Brazil,2042,High Risk,24080000,0,142.2831578947371,3426178442.11,0.0,0.0
C002,Energy,Brazil,2043,Low Risk,24080000,0,50.1426315789472,1207434568.42,0.0,0.0
C002,Energy,Brazil,2043,Medium Risk,24080000,0,73.07799999999952,1759718240.0,0.0,0.0
C002,Energy,Brazil,2043,High Risk,24080000,0,148.73473684210512,3581532463.16,0.0,0.0
C002,Energy,Brazil,2044,Low Risk,24080000,0,51.24684210526311,1234023957.89,0.0,0.0
C002,Energy,Brazil,2044,Medium Risk,24080000,0,75.33399999999892,1814042720.0,0.0,0.0
C002,Energy,Brazil,2044,High Risk,24080000,0,155.18631578947316,3736886484.21,0.0,0.0
C002,Energy,Brazil,2045,Low Risk,24080000,0,52.35105263157902,1260613347.37,0.0,0.0
C002,Energy,Brazil,2045,Medium Risk,24080000,0,77.58999999999924,1868367200.0,0.0,0.0
C002,Energy,Brazil,2045,High Risk,24080000,0,161.6378947368412,3892240505.26,0.0,0.0
C002,Energy,Brazil,2046,Low Risk,24080000,0,53.45526315789493,1287202736.84,0.0,0.0
C002,Energy,Brazil,2046,Medium Risk,24080000,0,79.84599999999955,1922691680.0,0.0,0.0
C002,Energy,Brazil,2046,High Risk,24080000,0,168.08947368421104,4047594526.32,0.0,0.0
C002,Energy,Brazil,2047,Low Risk,24080000,0,54.55947368421039,1313792126.32,0.0,0.0
C002,Energy,Brazil,2047,Medium Risk,24080000,0,82.10199999999895,1977016160.0,0.0,0.0
C002,Energy,Brazil,2047,High Risk,24080000,0,174.54105263157908,4202948547.37,0.0,0.0
C002,Energy,Brazil,2048,Low Risk,24080000,0,55.6636842105263,1340381515.79,0.0,0.0
C002,Energy,Brazil,2048,Medium Risk,24080000,0,84.35799999999927,2031340640.0,0.0,0.0
C002,Energy,Brazil,2048,High Risk,24080000,0,180.9926315789471,4358302568.42,0.0,0.0
C002,Energy,Brazil,2049,Low Risk,24080000,0,56.76789473684221,1366970905.26,0.0,0.0
C002,Energy,Brazil,2049,Medium Risk,24080000,0,86.61399999999958,2085665120.0,0.0,0.0
C002,Energy,Brazil,2049,High Risk,24080000,0,187.44421052631515,4513656589.47,0.0,0.0
C002,Energy,Brazil,2050,Low Risk,24080000,0,57.872105263157664,1393560294.74,0.0,0.0
C002,Energy,Brazil,2050,Medium Risk,24080000,0,88.86999999999898,2139989600.0,0.0,0.0
C002,Energy,Brazil,2050,High Risk,24080000,0,193.89578947368318,4669010610.53,0.0,0.0
C003,Energy,EU,2025,Low Risk,27660000,0,103.28263157894798,2856797589.47,0.0,0.0
C003,Energy,EU,2025,Medium Risk,27660000,0,104.80921052631675,2899022763.16,0.0,0.0
C003,Energy,EU,2025,High Risk,27660000,0,31.219411764701363,863528929.41,0.0,0.0
C003,Energy,EU,2026,Low Risk,27264736,126152640,105.86578947368434,2886402801.43,13355248827.79,13355248827.79
C003,Energy,EU,2026,Medium Risk,27264736,126152640,112.31526315789415,3062245998.77,14168866959.66,14168866959.66
C003,Energy,EU,2026,High Risk,27264736,126152640,64.9941176470602,1772047459.2,8199179525.65,8199179525.65
C003,Energy,EU,2027,Low Risk,27104870,0,108.44894736842161,2939494620.06,0.0,0.0
C003,Energy,EU,2027,Medium Risk,27104870,0,119.82131578947337,3247741187.7,0.0,0.0
C003,Energy,EU,2027,High Risk,27104870,0,98.76882352940447,2677116121.82,0.0,0.0
C003,Energy,EU,2028,Low Risk,26827306,2775640,111.03210526315797,2978692263.72,308185152.65,308185152.65
C003,Energy,EU,2028,Medium Risk,26827306,2775640,127.3273684210526,3415850274.81,353414936.88,353414936.88
C003,Energy,EU,2028,High Risk,26827306,2775640,132.5435294117633,3555785821.85,367893121.98,367893121.98
C003,Energy,EU,2029,Low Risk,26549741,2775650,113.61526315789524,3016455810.49,315356205.18,315356205.18
C003,Energy,EU,2029,Medium Risk,26549741,2775650,134.83342105263182,3579792407.09,374250385.14,374250385.14
C003,Energy,EU,2029,High Risk,26549741,2775650,166.31823529412213,4415706070.64,461641209.79,461641209.79
C003,Energy,EU,2030,Low Risk,26272176,2775650,116.1984210526316,3052785368.82,322526147.39,322526147.39
C003,Energy,EU,2030,Medium Risk,26272176,2775650,142.33947368421104,3739567704.38,395084560.13,395084560.13
C003,Energy,EU,2030,High Risk,26272176,2775650,200.0929411764664,5256876966.95,555387972.18,555387972.18
C003,Energy,EU,2031,Low Risk,25994611,2775650,118.78157894736887,3087680938.7,329696089.61,329696089.61
C003,Energy,EU,2031,Medium Risk,25994611,2775650,149.84552631579027,3895176166.67,415918735.12,415918735.12
C003,Energy,EU,2031,High Risk,25994611,2775650,233.86764705882524,6079298510.78,649134734.56,649134734.56
C003,Energy,EU,2032,Low Risk,25717046,2775650,121.36473684210614,3121142520.15,336866031.82,336866031.82
C003,Energy,EU,2032,Medium Risk,25717046,2775650,157.35157894736767,4046617793.96,436752910.11,436752910.11
C003,Energy,EU,2032,High Risk,25717046,2775650,267.6423529411695,6882970702.14,742881496.94,742881496.94
C003,Energy,EU,2033,Low Risk,25439482,2775640,123.9478947368425,3153170237.1,344034734.55,344034734.55
C003,Energy,EU,2033,Medium Risk,25439482,2775640,164.8576315789469,4193892751.12,457585436.52,457585436.52
C003,Energy,EU,2033,High Risk,25439482,2775640,301.41705882352835,7667893842.43,836625245.15,836625245.15
C003,Energy,EU,2034,Low Risk,25683680,119758020,126.53105263157977,3249783065.85,15153108331.67,15153108331.67
C003,Energy,EU,2034,Medium Risk,25683680,119758020,172.36368421052612,4426933708.88,20641933540.96,20641933540.96
C003,Energy,EU,2034,High Risk,25683680,119758020,335.1917647058872,8608958023.34,40141902061.48,40141902061.48
C003,Energy,EU,2035,Low Risk,25683680,0,129.11421052631613,3316128066.61,0.0,0.0
C003,Energy,EU,2035,Medium Risk,25683680,0,179.86973684210534,4619716762.74,0.0,0.0
C003,Energy,EU,2035,High Risk,25683680,0,368.96647058823146,9476416761.32,0.0,0.0
C003,Energy,EU,2036,Low Risk,25683680,0,131.6973684210534,3382473067.37,0.0,0.0
C003,Energy,EU,2036,Medium Risk,25683680,0,187.37578947368456,4812499816.59,0.0,0.0
C003,Energy,EU,2036,High Risk,25683680,0,402.7411764705903,10343875499.29,0.0,0.0
C003,Energy,EU,2037,Low Risk,25683680,0,134.28052631578976,3448818068.13,0.0,0.0
C003,Energy,EU,2037,Medium Risk,25683680,0,194.8818421052638,5005282870.44,0.0,0.0
C003,Energy,EU,2037,High Risk,25683680,0,436.51588235293457,11211334237.27,0.0,0.0
C003,Energy,EU,2038,Low Risk,25683680,0,136.86368421052703,3515163068.88,0.0,0.0
C003,Energy,EU,2038,Medium Risk,25683680,0,202.387894736843,5198065924.29,0.0,0.0
C003,Energy,EU,2038,High Risk,25683680,0,470.2905882352934,12078792975.25,0.0,0.0
C003,Energy,EU,2039,Low Risk,25683680,0,139.44684210526339,3581508069.64,0.0,0.0
C003,Energy,EU,2039,Medium Risk,25683680,0,209.8939473684204,5390848978.15,0.0,0.0
C003,Energy,EU,2039,High Risk,25683680,0,504.06529411765223,12946251713.22,0.0,0.0
C003,Energy,EU,2040,Low Risk,25683680,0,142.03000000000065,3647853070.4,0.0,0.0
C003,Energy,EU,2040,Medium Risk,25683680,0,217.39999999999964,5583632032.0,0.0,0.0
C003,Energy,EU,2040,High Risk,25683680,0,537.8399999999965,13813710451.2,0.0,0.0
C003,Energy,EU,2041,Low Risk,25683680,0,144.61315789473701,3714198071.16,0.0,0.0
C003,Energy,EU,2041,Medium Risk,25683680,0,224.90605263157886,5776415085.85,0.0,0.0
C003,Energy,EU,2041,High Risk,25683680,0,571.6147058823553,14681169189.18,0.0,0.0
C003,Energy,EU,2042,Low Risk,25683680,0,147.19631578947428,3780543071.92,0.0,0.0
C003,Energy,EU,2042,Medium Risk,25683680,0,232.41210526315808,5969198139.71,0.0,0.0
C003,Energy,EU,2042,High Risk,25683680,0,605.3894117646996,15548627927.15,0.0,0.0
C003,Energy,EU,2043,Low Risk,25683680,0,149.77947368421064,3846888072.67,0.0,0.0
C003,Energy,EU,2043,Medium Risk,25683680,0,239.9181578947373,6161981193.56,0.0,0.0
C003,Energy,EU,2043,High Risk,25683680,0,639.1641176470584,16416086665.13,0.0,0.0
C003,Energy,EU,2044,Low Risk,25683680,0,152.3626315789479,3913233073.43,0.0,0.0
C003,Energy,EU,2044,Medium Risk,25683680,0,247.42421052631653,6354764247.41,0.0,0.0
C003,Energy,EU,2044,High Risk,25683680,0,672.9388235294173,17283545403.11,0.0,0.0
C003,Energy,EU,2045,Low Risk,22108704,0,154.94578947368427,3425650595.52,0.0,0.0
C003,Energy,EU,2045,Medium Risk,22108704,0,254.93026315789393,5636177728.8,0.0,0.0
C003,Energy,EU,2045,High Risk,22108704,0,706.7135294117616,15624520234.56,0.0,0.0
C003,Energy,EU,2046,Low Risk,25683680,86450240,157.52894736842154,4045923074.95,13618415306.95,13618415306.95
C003,Energy,EU,2046,Medium Risk,25683680,86450240,262.43631578947316,6740330355.12,22687682484.72,22687682484.72
C003,Energy,EU,2046,High Risk,25683680,86450240,740.4882352941204,19018462879.06,64015385658.35,64015385658.35
C003,Energy,EU,2047,Low Risk,25683680,0,160.1121052631579,4112268075.71,0.0,0.0
C003,Energy,EU,2047,Medium Risk,25683680,0,269.9423684210524,6933113408.97,0.0,0.0
C003,Energy,EU,2047,High Risk,25683680,0,774.2629411764647,19885921617.04,0.0,0.0
C003,Energy,EU,2048,Low Risk,25683680,0,162.69526315789517,4178613076.46,0.0,0.0
C003,Energy,EU,2048,Medium Risk,25683680,0,277.4484210526316,7125896462.82,0.0,0.0
C003,Energy,EU,2048,High Risk,25683680,0,808.0376470588235,20753380355.01,0.0,0.0
C003,Energy,EU,2049,Low Risk,25683680,0,165.27842105263244,4244958077.22,0.0,0.0
C003,Energy,EU,2049,Medium Risk,25683680,0,284.9544736842108,7318679516.67,0.0,0.0
C003,Energy,EU,2049,High Risk,25683680,0,841.8123529411823,21620839092.99,0.0,0.0
C003,Energy,EU,2050,Low Risk,20720880,0,167.8615789473688,3478239633.98,0.0,0.0
C003,Energy,EU,2050,Medium Risk,20720880,0,292.46052631579005,6060039470.53,0.0,0.0
C003,Energy,EU,2050,High Risk,20720880,0,875.5870588235266,18142934375.44,0.0,0.0
C004,Consumer Discretionary,Unknown,2025,Low Risk,30480000,0,25.56815789473694,779317452.63,0.0,0.0
C004,Consumer Discretionary,Unknown,2025,Medium Risk,30480000,0,26.0863157894737,795110905.26,0.0,0.0
C004,Consumer Discretionary,Unknown,2025,High Risk,30480000,0,27.946578947368835,851811726.32,0.0,0.0
C004,Consumer Discretionary,Unknown,2026,Low Risk,30351107,1288930,26.07894736842104,791524922.03,33613937.63,33613937.63
C004,Consumer Discretionary,Unknown,2026,Medium Risk,30351107,1288930,28.3878947368421,861604030.66,36590009.16,36590009.16
C004,Consumer Discretionary,Unknown,2026,High Risk,30351107,1288930,32.519473684211334,987002025.37,41915325.22,41915325.22
C004,Consumer Discretionary,Unknown,2027,Low Risk,30222214,1288930,26.589736842105367,803600717.05,34272309.51,34272309.51
C004,Consumer Discretionary,Unknown,2027,Medium Risk,30222214,1288930,30.689473684210498,927503841.23,39556583.32,39556583.32
C004,Consumer Discretionary,Unknown,2027,High Risk,30222214,1288930,37.092368421053834,1121013496.19,47809466.43,47809466.43
C004,Consumer Discretionary,Unknown,2028,Low Risk,30093322,1288920,27.100526315789466,815544864.79,34930410.38,34930410.38
C004,Consumer Discretionary,Unknown,2028,Medium Risk,30093322,1288920,32.991052631578896,992810369.96,42522827.56,42522827.56
C004,Consumer Discretionary,Unknown,2028,High Risk,30093322,1288920,41.665263157894515,1253846180.43,53703190.99,53703190.99
C004,Consumer Discretionary,Unknown,2029,Low Risk,29964429,1288930,27.611315789473792,827357311.57,35589053.26,35589053.26
C004,Consumer Discretionary,Unknown,2029,Medium Risk,29964429,1288930,35.2926315789482,1057523553.17,45489731.62,45489731.62
C004,Consumer Discretionary,Unknown,2029,High Risk,29964429,1288930,46.238157894737014,1385499999.33,59597748.86,59597748.86
C004,Consumer Discretionary,Unknown,2030,Low Risk,29835536,1288930,28.12210526315789,839038083.97,36247425.14,36247425.14
C004,Consumer Discretionary,Unknown,2030,Medium Risk,29835536,1288930,37.5942105263166,1121643421.55,48456305.77,48456305.77
C004,Consumer Discretionary,Unknown,2030,High Risk,29835536,1288930,50.811052631579514,1515974989.99,65491890.07,65491890.07
C004,Consumer Discretionary,Unknown,2031,Low Risk,29706643,1288930,28.632894736842218,850587182.0,36905797.01,36905797.01
C004,Consumer Discretionary,Unknown,2031,Medium Risk,29706643,1288930,39.895789473685,1185169975.1,51422879.93,51422879.93
C004,Consumer Discretionary,Unknown,2031,High Risk,29706643,1288930,55.383947368422014,1645271152.4,71386031.28,71386031.28
C004,Consumer Discretionary,Unknown,2032,Low Risk,29577750,1288930,29.143684210526317,862004605.66,37564168.89,37564168.89
C004,Consumer Discretionary,Unknown,2032,Medium Risk,29577750,1288930,42.1973684210534,1248103213.82,54389454.08,54389454.08
C004,Consumer Discretionary,Unknown,2032,High Risk,29577750,1288930,59.956842105262695,1773388486.58,77280172.49,77280172.49
C004,Consumer Discretionary,Unknown,2033,Low Risk,29448858,1288920,29.654473684210643,873290384.59,38222244.22,38222244.22
C004,Consumer Discretionary,Unknown,2033,Medium Risk,29448858,1288920,44.498947368421796,1310443182.2,57355583.24,57355583.24
C004,Consumer Discretionary,Unknown,2033,High Risk,29448858,1288920,64.5297368421052,1900327057.04,83173668.41,83173668.41
C004,Consumer Discretionary,Unknown,2034,Low Risk,29319965,1288930,30.165263157894742,884444460.01,38880912.64,38880912.64
C004,Consumer Discretionary,Unknown,2034,Medium Risk,29319965,1288930,46.800526315790194,1372189793.56,60322602.38,60322602.38
C004,Consumer Discretionary,Unknown,2034,High Risk,29319965,1288930,69.1026315789477,2026086739.3,89068454.92,89068454.92
C004,Consumer Discretionary,Unknown,2035,Low Risk,29191072,1288930,30.67605263157907,895466861.04,39539284.52,39539284.52
C004,Consumer Discretionary,Unknown,2035,Medium Risk,29191072,1288930,49.10210526315859,1433343090.09,63289176.54,63289176.54
C004,Consumer Discretionary,Unknown,2035,High Risk,29191072,1288930,73.6755263157902,2150667593.32,94962596.13,94962596.13
C004,Consumer Discretionary,Unknown,2036,Low Risk,29062179,1288930,31.186842105263167,906357587.71,40197656.39,40197656.39
C004,Consumer Discretionary,Unknown,2036,Medium Risk,29062179,1288930,51.40368421052699,1493903071.79,66255750.69,66255750.69
C004,Consumer Discretionary,Unknown,2036,High Risk,29062179,1288930,78.2484210526327,2274069619.1,100856737.35,100856737.35
C004,Consumer Discretionary,Unknown,2037,Low Risk,28933286,1288930,31.697631578947494,917116640.0,40856028.27,40856028.27
C004,Consumer Discretionary,Unknown,2037,Medium Risk,28933286,1288930,53.70526315789539,1553869738.65,69222324.84,69222324.84
C004,Consumer Discretionary,Unknown,2037,High Risk,28933286,1288930,82.82131578947337,2396292816.63,106750878.56,106750878.56
C004,Consumer Discretionary,Unknown,2038,Low Risk,28804394,1288920,32.20842105263159,927744050.12,41514078.06,41514078.06
C004,Consumer Discretionary,Unknown,2038,Medium Risk,28804394,1288920,56.006842105263786,1613243146.7,72188338.93,72188338.93
C004,Consumer Discretionary,Unknown,2038,High Risk,28804394,1288920,87.39421052631587,2517337273.32,112644145.83,112644145.83
C004,Consumer Discretionary,Unknown,2039,Low Risk,28675501,1288930,32.71921052631592,938239754.17,42172772.02,42172772.02
C004,Consumer Discretionary,Unknown,2039,Medium Risk,28675501,1288930,58.308421052632184,1672023186.2,75155473.15,75155473.15
C004,Consumer Discretionary,Unknown,2039,High Risk,28675501,1288930,91.96710526315837,2637202818.94,118539160.99,118539160.99
C004,Consumer Discretionary,Unknown,2040,Low Risk,28546608,1288930,33.23000000000002,948603783.84,42831143.9,42831143.9
C004,Consumer Discretionary,Unknown,2040,Medium Risk,28546608,1288930,60.61000000000058,1730209910.88,78122047.3,78122047.3
C004,Consumer Discretionary,Unknown,2040,High Risk,28546608,1288930,96.54000000000087,2755889536.32,124433302.2,124433302.2
C004,Consumer Discretionary,Unknown,2041,Low Risk,28417715,1288930,33.740789473684345,958836139.14,43489515.78,43489515.78
C004,Consumer Discretionary,Unknown,2041,Medium Risk,28417715,1288930,62.91157894736898,1787803320.73,81088621.45,81088621.45
C004,Consumer Discretionary,Unknown,2041,High Risk,28417715,1288930,101.11289473684337,2873397425.46,130327443.41,130327443.41
C004,Consumer Discretionary,Unknown,2042,Low Risk,28288822,1288930,34.25157894736844,968936820.06,44147887.65,44147887.65
C004,Consumer Discretionary,Unknown,2042,Medium Risk,28288822,1288930,65.21315789473738,1844803415.74,84055195.61,84055195.61
C004,Consumer Discretionary,Unknown,2042,High Risk,28288822,1288930,105.68578947368405,2989726486.35,136221584.63,136221584.63
C004,Consumer Discretionary,Unknown,2043,Low Risk,28159930,1288920,34.76236842105277,978905861.37,44805911.91,44805911.91
C004,Consumer Discretionary,Unknown,2043,Medium Risk,28159930,1288920,67.51473684210578,1901210263.44,87021094.61,87021094.61
C004,Consumer Discretionary,Unknown,2043,High Risk,28159930,1288920,110.25868421052655,3104876829.26,142114623.25,142114623.25
C004,Consumer Discretionary,Unknown,2044,Low Risk,28031037,1288930,35.27315789473687,988743194.05,45464631.41,45464631.41
C004,Consumer Discretionary,Unknown,2044,Medium Risk,28031037,1288930,69.81631578947417,1957023731.1,89988343.91,89988343.91
C004,Consumer Discretionary,Unknown,2044,High Risk,28031037,1288930,114.83157894736905,3218848238.24,148009867.05,148009867.05
C004,Consumer Discretionary,Unknown,2045,Low Risk,27902144,1288930,35.783947368421195,998448852.36,46123003.28,46123003.28
C004,Consumer Discretionary,Unknown,2045,Medium Risk,27902144,1288930,72.11789473684257,2012243883.92,92954918.06,92954918.06
C004,Consumer Discretionary,Unknown,2045,High Risk,27902144,1288930,119.40447368421155,3331640818.98,153904008.27,153904008.27
C004,Consumer Discretionary,Unknown,2046,Low Risk,27773251,1288930,36.294736842105294,1008022836.29,46781375.16,46781375.16
C004,Consumer Discretionary,Unknown,2046,Medium Risk,27773251,1288930,74.41947368421097,2066870721.92,95921492.22,95921492.22
C004,Consumer Discretionary,Unknown,2046,High Risk,27773251,1288930,123.97736842105223,3443254571.48,159798149.48,159798149.48
C004,Consumer Discretionary,Unknown,2047,Low Risk,27644358,1288930,36.80552631578962,1017465145.85,47439747.03,47439747.03
C004,Consumer Discretionary,Unknown,2047,Medium Risk,27644358,1288930,76.72105263157937,2120904245.08,98888066.37,98888066.37
C004,Consumer Discretionary,Unknown,2047,High Risk,27644358,1288930,128.55026315789473,3553689495.73,165692290.69,165692290.69
C004,Consumer Discretionary,Unknown,2048,Low Risk,27515466,1288920,37.31631578947372,1026775818.35,48097745.75,48097745.75
C004,Consumer Discretionary,Unknown,2048,Medium Risk,27515466,1288920,79.02263157894777,2174344532.44,101853850.29,101853850.29
C004,Consumer Discretionary,Unknown,2048,High Risk,27515466,1288920,133.12315789473723,3662945724.87,171585100.67,171585100.67
C004,Consumer Discretionary,Unknown,2049,Low Risk,27386573,1288930,37.82710526315782,1035954779.67,48756490.79,48756490.79
C004,Consumer Discretionary,Unknown,2049,Medium Risk,27386573,1288930,81.32421052631616,2227191428.25,104821214.67,104821214.67
C004,Consumer Discretionary,Unknown,2049,High Risk,27386573,1288930,137.69605263157973,3771022997.21,177480573.12,177480573.12
C004,Consumer Discretionary,Unknown,2050,Low Risk,27257680,1288930,38.337894736842145,1045002066.61,49414862.66,49414862.66
C004,Consumer Discretionary,Unknown,2050,Medium Risk,27257680,1288930,83.62578947368456,2279445009.22,107787788.83,107787788.83
C004,Consumer Discretionary,Unknown,2050,High Risk,27257680,1288930,142.26894736842223,3877921441.31,183374714.33,183374714.33
C006,Materials,Brazil,2025,Low Risk,37720000,0,28.679473684210507,1081789747.37,0.0,0.0
C006,Materials,Brazil,2025,Medium Risk,37720000,0,27.57526315789528,1040138926.32,0.0,0.0
C006,Materials,Brazil,2025,High Risk,37720000,0,29.71131578947461,1120710831.58,0.0,0.0
C006,Materials,Brazil,2026,Low Risk,36867528,8524720,29.01684210526321,1069779238.79,247360454.23,247360454.23
C006,Materials,Brazil,2026,Medium Risk,36867528,8524720,30.23157894736869,1114563583.33,257715745.68,257715745.68
C006,Materials,Brazil,2026,High Risk,36867528,8524720,34.74789473684359,1281068982.15,296216073.22,296216073.22
C006,Materials,Brazil,2027,Low Risk,36015056,8524720,29.354210526315796,1057193535.94,250236425.56,250236425.56
C006,Materials,Brazil,2027,Medium Risk,36015056,8524720,32.88789473684301,1184459370.67,280360094.02,280360094.02
C006,Materials,Brazil,2027,High Risk,36015056,8524720,39.78447368421075,1432840047.67,339151498.51,339151498.51
C006,Materials,Brazil,2028,Low Risk,35162584,8524720,29.691578947368384,1044032638.83,253112396.88,253112396.88
C006,Materials,Brazil,2028,Medium Risk,35162584,8524720,35.54421052631642,1249826288.35,303004442.36,303004442.36
C006,Materials,Brazil,2028,High Risk,35162584,8524720,44.82105263157973,1576024028.13,382086923.79,382086923.79
C006,Materials,Brazil,2029,Low Risk,34310112,8524720,30.028947368421086,1030296547.45,255988368.21,255988368.21
C006,Materials,Brazil,2029,Medium Risk,34310112,8524720,38.20052631578983,1310664336.35,325648790.69,325648790.69
C006,Materials,Brazil,2029,High Risk,34310112,8524720,49.85763157894871,1710620923.53,425022349.07,425022349.07
C006,Materials,Brazil,2030,Low Risk,33457640,8524720,30.366315789473674,1015985261.81,258864339.54,258864339.54
C006,Materials,Brazil,2030,Medium Risk,33457640,8524720,40.85684210526415,1366973514.69,348293139.03,348293139.03
